lat,lng,district_id
24.375,92.9375,24001
24.375,93.0,24001
24.3125,92.875,24001
24.3125,92.9375,24001
24.3125,93.0,24001
24.25,92.9375,24001
24.25,93.0,24001
24.1875,92.9375,24001
24.1875,93.0,24001
24.125,92.9375,24001
24.0625,92.875,24001
24.0625,92.9375,24001
24.0625,93.0,24001
24.0625,93.0625,24001
24.0625,93.125,24001
24.0,92.8125,24001
24.0,92.875,24001
24.0,92.9375,24001
24.0,93.0,24001
24.0,93.0625,24001
24.0,93.125,24001
24.0,93.1875,24001
23.9375,92.6875,24001
23.9375,92.75,24001
23.9375,92.8125,24001
23.9375,92.875,24001
23.9375,92.9375,24001
23.9375,93.0,24001
23.9375,93.0625,24001
23.9375,93.125,24001
23.875,92.6875,24001
23.875,92.75,24001
23.875,92.8125,24001
23.875,92.875,24001
23.875,92.9375,24001
23.875,93.0,24001
23.875,93.0625,24001
23.875,93.125,24001
23.8125,92.6875,24001
23.8125,92.75,24001
23.8125,92.8125,24001
23.8125,92.875,24001
23.8125,92.9375,24001
23.8125,93.0,24001
23.8125,93.0625,24001
23.8125,93.125,24001
23.75,92.6875,24001
23.75,92.75,24001
23.75,92.8125,24001
23.75,92.875,24001
23.75,92.9375,24001
23.75,93.0,24001
23.6875,92.6875,24001
23.6875,92.75,24001
23.6875,92.8125,24001
23.6875,92.875,24001
23.6875,92.9375,24001
23.6875,93.0,24001
23.625,92.6875,24001
23.625,92.75,24001
23.625,92.8125,24001
23.625,92.875,24001
23.625,92.9375,24001
23.625,93.0,24001
23.5625,92.6875,24001
23.5625,92.75,24001
23.5625,92.8125,24001
23.5625,92.875,24001
23.5625,92.9375,24001
23.5625,93.0,24001
23.5,92.6875,24001
23.5,92.75,24001
23.5,92.8125,24001
23.5,93.0,24001
23.4375,92.6875,24001
23.4375,92.75,24001
23.4375,92.8125,24001
23.375,92.6875,24001
23.375,92.75,24001
23.375,92.8125,24001
23.3125,92.75,24001
24.0,93.25,24002
23.9375,93.1875,24002
23.9375,93.25,24002
23.9375,93.3125,24002
23.9375,93.375,24002
23.875,93.1875,24002
23.875,93.25,24002
23.875,93.3125,24002
23.875,93.375,24002
23.8125,93.1875,24002
23.8125,93.25,24002
23.8125,93.3125,24002
23.8125,93.375,24002
23.75,93.0625,24002
23.75,93.125,24002
23.75,93.1875,24002
23.75,93.25,24002
23.75,93.3125,24002
23.75,93.375,24002
23.6875,93.0625,24002
23.6875,93.125,24002
23.6875,93.1875,24002
23.6875,93.3125,24002
23.6875,93.375,24002
23.625,93.3125,24002
23.625,93.375,24002
23.5625,93.3125,24002
23.5625,93.375,24002
23.5,93.3125,24002
23.5,93.375,24002
23.375,93.25,24002
23.3125,93.125,24002
23.3125,93.1875,24002
23.3125,93.25,24002
23.3125,93.3125,24002
23.25,93.0625,24002
23.25,93.125,24002
23.25,93.1875,24002
23.25,93.25,24002
23.25,93.3125,24002
23.25,93.375,24002
23.1875,93.1875,24002
23.1875,93.25,24002
23.1875,93.3125,24002
23.1875,93.375,24002
23.125,93.1875,24002
23.125,93.25,24002
23.125,93.3125,24002
23.0625,93.25,24002
23.0625,93.3125,24002
24.4375,92.75,24003
24.375,92.75,24003
24.375,92.8125,24003
24.375,92.875,24003
24.3125,92.625,24003
24.3125,92.6875,24003
24.3125,92.75,24003
24.3125,92.8125,24003
24.25,92.625,24003
24.25,92.6875,24003
24.25,92.75,24003
24.25,92.8125,24003
24.25,92.875,24003
24.1875,92.5625,24003
24.1875,92.625,24003
24.1875,92.6875,24003
24.1875,92.75,24003
24.1875,92.8125,24003
24.1875,92.875,24003
24.125,92.5625,24003
24.125,92.625,24003
24.125,92.6875,24003
24.125,92.75,24003
24.125,92.8125,24003
24.125,92.875,24003
24.0625,92.625,24003
24.0625,92.6875,24003
24.0625,92.75,24003
24.0625,92.8125,24003
24.0,92.6875,24003
24.0,92.75,24003
22.6875,92.5625,24004
22.625,92.5625,24004
22.625,92.625,24004
22.5625,92.5625,24004
22.5625,92.625,24004
22.5625,92.6875,24004
22.5625,92.8125,24004
22.5625,92.875,24004
22.5,92.5625,24004
22.5,92.625,24004
22.5,92.6875,24004
22.5,92.75,24004
22.5,92.8125,24004
22.5,92.875,24004
22.4375,92.5625,24004
22.4375,92.625,24004
22.4375,92.6875,24004
22.4375,92.75,24004
22.4375,92.8125,24004
22.4375,92.875,24004
22.375,92.625,24004
22.375,92.6875,24004
22.375,92.75,24004
22.375,92.8125,24004
22.375,92.875,24004
22.3125,92.625,24004
22.3125,92.6875,24004
22.3125,92.75,24004
22.3125,92.8125,24004
22.25,92.625,24004
22.25,92.6875,24004
22.25,92.75,24004
22.25,92.8125,24004
22.1875,92.625,24004
22.1875,92.6875,24004
22.1875,92.75,24004
22.1875,92.8125,24004
22.125,92.625,24004
22.125,92.6875,24004
22.125,92.75,24004
22.125,92.8125,24004
22.0625,92.625,24004
22.0625,92.6875,24004
23.375,92.5,24005
23.375,92.625,24005
23.3125,92.5,24005
23.3125,92.5625,24005
23.3125,92.625,24005
23.3125,92.6875,24005
23.25,92.375,24005
23.25,92.4375,24005
23.25,92.5,24005
23.25,92.5625,24005
23.25,92.625,24005
23.25,92.6875,24005
23.1875,92.375,24005
23.1875,92.4375,24005
23.1875,92.5,24005
23.1875,92.5625,24005
23.1875,92.625,24005
23.1875,92.6875,24005
23.1875,92.75,24005
23.1875,92.8125,24005
23.125,92.375,24005
23.125,92.4375,24005
23.125,92.5,24005
23.125,92.5625,24005
23.125,92.625,24005
23.125,92.6875,24005
23.125,92.75,24005
23.125,92.8125,24005
23.0625,92.4375,24005
23.0625,92.5,24005
23.0625,92.5625,24005
23.0625,92.625,24005
23.0625,92.6875,24005
23.0625,92.75,24005
23.0625,92.8125,24005
23.0625,92.875,24005
23.0,92.4375,24005
23.0,92.5,24005
23.0,92.5625,24005
23.0,92.625,24005
23.0,92.6875,24005
23.0,92.75,24005
23.0,92.8125,24005
23.0,92.875,24005
22.9375,92.375,24005
22.9375,92.4375,24005
22.9375,92.5,24005
22.9375,92.5625,24005
22.9375,92.625,24005
22.9375,92.6875,24005
22.9375,92.75,24005
22.9375,92.8125,24005
22.9375,92.875,24005
22.875,92.5,24005
22.875,92.5625,24005
22.875,92.625,24005
22.875,92.6875,24005
22.875,92.75,24005
22.875,92.8125,24005
22.8125,92.5,24005
22.8125,92.5625,24005
22.8125,92.625,24005
22.8125,92.6875,24005
22.8125,92.75,24005
22.8125,92.8125,24005
22.8125,92.875,24005
22.75,92.5625,24005
22.75,92.625,24005
22.75,92.6875,24005
22.75,92.75,24005
22.75,92.8125,24005
22.75,92.875,24005
22.6875,92.625,24005
22.6875,92.6875,24005
22.6875,92.75,24005
22.6875,92.8125,24005
22.6875,92.875,24005
22.6875,92.9375,24005
22.625,92.6875,24005
22.625,92.75,24005
22.625,92.8125,24005
22.625,92.875,24005
22.625,92.9375,24005
22.5625,92.75,24005
24.1875,92.375,24006
24.125,92.375,24006
24.125,92.4375,24006
24.125,92.5,24006
24.0625,92.375,24006
24.0625,92.4375,24006
24.0625,92.5,24006
24.0625,92.5625,24006
24.0,92.375,24006
24.0,92.4375,24006
24.0,92.5,24006
24.0,92.5625,24006
24.0,92.625,24006
23.9375,92.375,24006
23.9375,92.4375,24006
23.9375,92.5,24006
23.9375,92.5625,24006
23.9375,92.625,24006
23.875,92.3125,24006
23.875,92.375,24006
23.875,92.4375,24006
23.875,92.5,24006
23.875,92.5625,24006
23.875,92.625,24006
23.8125,92.3125,24006
23.8125,92.375,24006
23.8125,92.4375,24006
23.8125,92.5,24006
23.8125,92.5625,24006
23.8125,92.625,24006
23.75,92.3125,24006
23.75,92.375,24006
23.75,92.4375,24006
23.75,92.5,24006
23.75,92.5625,24006
23.75,92.625,24006
23.6875,92.3125,24006
23.6875,92.375,24006
23.6875,92.4375,24006
23.6875,92.5,24006
23.6875,92.5625,24006
23.6875,92.625,24006
23.625,92.3125,24006
23.625,92.375,24006
23.625,92.4375,24006
23.625,92.5,24006
23.625,92.5625,24006
23.625,92.625,24006
23.5625,92.3125,24006
23.5625,92.375,24006
23.5625,92.4375,24006
23.5625,92.5,24006
23.5625,92.5625,24006
23.5625,92.625,24006
23.5,92.375,24006
23.5,92.4375,24006
23.5,92.5,24006
23.5,92.5625,24006
23.5,92.625,24006
23.4375,92.375,24006
23.4375,92.4375,24006
23.4375,92.5,24006
23.4375,92.5625,24006
23.4375,92.625,24006
23.375,92.375,24006
23.375,92.4375,24006
23.375,92.5625,24006
23.3125,92.375,24006
23.3125,92.4375,24006
22.75,92.9375,24007
22.75,93.0,24007
22.75,93.0625,24007
22.6875,93.0,24007
22.6875,93.0625,24007
22.625,93.0,24007
22.625,93.0625,24007
22.625,93.125,24007
22.5625,92.9375,24007
22.5625,93.0,24007
22.5625,93.0625,24007
22.5625,93.125,24007
22.5,92.9375,24007
22.5,93.0,24007
22.5,93.0625,24007
22.5,93.125,24007
22.4375,92.9375,24007
22.4375,93.0,24007
22.4375,93.0625,24007
22.4375,93.125,24007
22.375,92.9375,24007
22.375,93.0,24007
22.375,93.0625,24007
22.375,93.125,24007
22.375,93.1875,24007
22.3125,92.875,24007
22.3125,92.9375,24007
22.3125,93.0,24007
22.3125,93.0625,24007
22.3125,93.125,24007
22.3125,93.1875,24007
22.25,92.875,24007
22.25,92.9375,24007
22.25,93.0,24007
22.25,93.0625,24007
22.25,93.125,24007
22.25,93.1875,24007
22.1875,92.875,24007
22.1875,92.9375,24007
22.1875,93.0,24007
22.1875,93.125,24007
22.125,92.875,24007
22.125,92.9375,24007
22.125,93.0,24007
22.0625,92.875,24007
22.0625,92.9375,24007
22.0625,93.0,24007
23.5,92.875,24008
23.5,92.9375,24008
23.4375,92.875,24008
23.4375,92.9375,24008
23.4375,93.0,24008
23.375,92.875,24008
23.375,92.9375,24008
23.375,93.0,24008
23.3125,92.8125,24008
23.3125,92.875,24008
23.3125,92.9375,24008
23.3125,93.0,24008
23.25,92.75,24008
23.25,92.8125,24008
23.25,92.875,24008
23.25,92.9375,24008
23.25,93.0,24008
23.1875,92.875,24008
23.1875,92.9375,24008
23.1875,93.0,24008
23.1875,93.0625,24008
23.1875,93.125,24008
23.125,93.0,24008
23.125,93.0625,24008
23.125,93.125,24008
23.0625,93.0625,24008
23.0625,93.125,24008
23.0625,93.1875,24008
23.6875,93.25,24009
23.625,93.0625,24009
23.625,93.125,24009
23.625,93.1875,24009
23.625,93.25,24009
23.5625,93.0625,24009
23.5625,93.125,24009
23.5625,93.1875,24009
23.5625,93.25,24009
23.5,93.0625,24009
23.5,93.125,24009
23.5,93.1875,24009
23.5,93.25,24009
23.4375,93.0625,24009
23.4375,93.125,24009
23.4375,93.1875,24009
23.4375,93.25,24009
23.4375,93.3125,24009
23.4375,93.375,24009
23.375,93.0625,24009
23.375,93.125,24009
23.375,93.1875,24009
23.375,93.3125,24009
23.375,93.375,24009
23.3125,93.0625,24009
23.125,92.875,24010
23.125,92.9375,24010
23.0625,92.9375,24010
23.0625,93.0,24010
23.0,92.9375,24010
23.0,93.0,24010
23.0,93.0625,24010
22.9375,92.9375,24010
22.9375,93.0,24010
22.9375,93.0625,24010
22.9375,93.125,24010
22.875,92.875,24010
22.875,92.9375,24010
22.875,93.0,24010
22.875,93.0625,24010
22.875,93.125,24010
22.8125,92.9375,24010
22.8125,93.0,24010
22.8125,93.0625,24010
24.4375,92.75,24011
24.375,92.75,24011
24.375,92.8125,24011
24.375,92.875,24011
24.375,92.9375,24011
24.375,93.0,24011
24.3125,92.625,24011
24.3125,92.6875,24011
24.3125,92.75,24011
24.3125,92.8125,24011
24.3125,92.875,24011
24.3125,92.9375,24011
24.3125,93.0,24011
24.25,92.625,24011
24.25,92.6875,24011
24.25,92.75,24011
24.25,92.8125,24011
24.25,92.875,24011
24.25,92.9375,24011
24.25,93.0,24011
24.1875,92.375,24011
24.1875,92.5625,24011
24.1875,92.625,24011
24.1875,92.6875,24011
24.1875,92.75,24011
24.1875,92.8125,24011
24.1875,92.875,24011
24.1875,92.9375,24011
24.1875,93.0,24011
24.125,92.375,24011
24.125,92.4375,24011
24.125,92.5,24011
24.125,92.5625,24011
24.125,92.625,24011
24.125,92.6875,24011
24.125,92.75,24011
24.125,92.8125,24011
24.125,92.875,24011
24.125,92.9375,24011
24.0625,92.375,24011
24.0625,92.4375,24011
24.0625,92.5,24011
24.0625,92.5625,24011
24.0625,92.625,24011
24.0625,92.6875,24011
24.0625,92.75,24011
24.0625,92.8125,24011
24.0625,92.875,24011
24.0625,92.9375,24011
24.0625,93.0,24011
24.0625,93.0625,24011
24.0625,93.125,24011
24.0,92.375,24011
24.0,92.4375,24011
24.0,92.5,24011
24.0,92.5625,24011
24.0,92.625,24011
24.0,92.6875,24011
24.0,92.75,24011
24.0,92.8125,24011
24.0,92.875,24011
24.0,92.9375,24011
24.0,93.0,24011
24.0,93.0625,24011
24.0,93.125,24011
24.0,93.1875,24011
24.0,93.25,24011
23.9375,92.375,24011
23.9375,92.4375,24011
23.9375,92.5,24011
23.9375,92.5625,24011
23.9375,92.625,24011
23.9375,92.6875,24011
23.9375,92.75,24011
23.9375,92.8125,24011
23.9375,92.875,24011
23.9375,92.9375,24011
23.9375,93.0,24011
23.9375,93.0625,24011
23.9375,93.125,24011
23.9375,93.1875,24011
23.9375,93.25,24011
23.9375,93.3125,24011
23.9375,93.375,24011
23.875,92.3125,24011
23.875,92.375,24011
23.875,92.4375,24011
23.875,92.5,24011
23.875,92.5625,24011
23.875,92.625,24011
23.875,92.6875,24011
23.875,92.75,24011
23.875,92.8125,24011
23.875,92.875,24011
23.875,92.9375,24011
23.875,93.0,24011
