lat,lng,district_id
21.5,82.75,8001
21.5,82.8125,8001
21.5,82.875,8001
21.4375,82.75,8001
21.4375,82.8125,8001
21.4375,82.875,8001
21.4375,82.9375,8001
21.4375,83.0,8001
21.375,82.75,8001
21.375,82.8125,8001
21.375,82.875,8001
21.375,82.9375,8001
21.375,83.0,8001
21.375,83.0625,8001
21.375,83.125,8001
21.375,83.1875,8001
21.375,83.25,8001
21.3125,82.1875,8001
21.3125,82.25,8001
21.3125,82.5,8001
21.3125,82.5625,8001
21.3125,82.625,8001
21.3125,82.6875,8001
21.3125,82.75,8001
21.3125,82.8125,8001
21.3125,82.875,8001
21.3125,82.9375,8001
21.3125,83.0,8001
21.3125,83.0625,8001
21.3125,83.125,8001
21.3125,83.1875,8001
21.25,82.0625,8001
21.25,82.125,8001
21.25,82.1875,8001
21.25,82.25,8001
21.25,82.3125,8001
21.25,82.375,8001
21.25,82.4375,8001
21.25,82.5,8001
21.25,82.5625,8001
21.25,82.625,8001
21.25,82.6875,8001
21.25,82.75,8001
21.25,82.8125,8001
21.25,82.875,8001
21.25,82.9375,8001
21.25,83.0,8001
21.25,83.0625,8001
21.25,83.125,8001
21.25,83.1875,8001
21.1875,82.0625,8001
21.1875,82.125,8001
21.1875,82.1875,8001
21.1875,82.25,8001
21.1875,82.3125,8001
21.1875,82.375,8001
21.1875,82.4375,8001
21.1875,82.5,8001
21.1875,82.5625,8001
21.1875,82.625,8001
21.1875,82.6875,8001
21.1875,82.75,8001
21.1875,82.8125,8001
21.1875,82.875,8001
21.1875,82.9375,8001
21.1875,83.0,8001
21.1875,83.0625,8001
21.1875,83.125,8001
21.1875,83.1875,8001
21.125,82.0,8001
21.125,82.0625,8001
21.125,82.125,8001
21.125,82.1875,8001
21.125,82.25,8001
21.125,82.3125,8001
21.125,82.375,8001
21.125,82.4375,8001
21.125,82.5,8001
21.125,82.5625,8001
21.125,82.625,8001
21.125,83.0625,8001
21.125,83.125,8001
21.0625,82.0625,8001
21.0625,82.125,8001
21.0625,82.1875,8001
21.0625,82.25,8001
21.0625,82.3125,8001
21.0625,82.375,8001
21.0625,82.4375,8001
21.0625,82.5,8001
21.0625,82.5625,8001
21.0,82.1875,8001
21.0,82.25,8001
21.0,82.3125,8001
21.0,82.375,8001
21.0,82.4375,8001
21.0,82.5,8001
21.0,82.5625,8001
20.9375,82.25,8001
20.9375,82.3125,8001
20.9375,82.375,8001
20.9375,82.4375,8001
20.9375,82.5,8001
20.875,82.375,8001
20.875,82.4375,8001
20.5,81.3125,8002
20.5,81.375,8002
20.5,81.4375,8002
20.5,81.5,8002
20.5,81.5625,8002
20.5,81.625,8002
20.4375,81.0,8002
20.4375,81.25,8002
20.4375,81.3125,8002
20.4375,81.375,8002
20.4375,81.4375,8002
20.4375,81.5,8002
20.4375,81.5625,8002
20.4375,81.625,8002
20.4375,81.6875,8002
20.375,80.875,8002
20.375,80.9375,8002
20.375,81.0,8002
20.375,81.0625,8002
20.375,81.125,8002
20.375,81.1875,8002
20.375,81.25,8002
20.375,81.3125,8002
20.375,81.375,8002
20.375,81.4375,8002
20.375,81.5,8002
20.375,81.5625,8002
20.375,81.625,8002
20.375,81.6875,8002
20.375,81.75,8002
20.3125,80.875,8002
20.3125,80.9375,8002
20.3125,81.0,8002
20.3125,81.0625,8002
20.3125,81.125,8002
20.3125,81.1875,8002
20.3125,81.25,8002
20.3125,81.3125,8002
20.3125,81.375,8002
20.3125,81.4375,8002
20.3125,81.5,8002
20.3125,81.5625,8002
20.3125,81.625,8002
20.3125,81.6875,8002
20.3125,81.75,8002
20.25,80.75,8002
20.25,80.8125,8002
20.25,80.875,8002
20.25,80.9375,8002
20.25,81.0,8002
20.25,81.0625,8002
20.25,81.125,8002
20.25,81.1875,8002
20.25,81.25,8002
20.25,81.3125,8002
20.25,81.375,8002
20.25,81.4375,8002
20.25,81.5,8002
20.25,81.5625,8002
20.25,81.625,8002
20.25,81.6875,8002
20.25,81.75,8002
20.1875,80.625,8002
20.1875,80.6875,8002
20.1875,80.75,8002
20.1875,80.8125,8002
20.1875,80.875,8002
20.1875,80.9375,8002
20.1875,81.0,8002
20.1875,81.0625,8002
20.1875,81.125,8002
20.1875,81.1875,8002
20.1875,81.25,8002
20.1875,81.3125,8002
20.1875,81.375,8002
20.1875,81.4375,8002
20.1875,81.5,8002
20.1875,81.5625,8002
20.1875,81.625,8002
20.1875,81.6875,8002
20.1875,81.75,8002
20.125,80.5625,8002
20.125,80.625,8002
20.125,80.6875,8002
20.125,80.75,8002
20.125,80.8125,8002
20.125,80.875,8002
20.125,80.9375,8002
20.125,81.0,8002
20.125,81.0625,8002
20.125,81.125,8002
20.125,81.1875,8002
20.125,81.25,8002
20.125,81.3125,8002
20.125,81.375,8002
20.0625,80.5625,8002
20.0625,80.625,8002
20.0625,80.6875,8002
20.0625,80.75,8002
20.0625,80.8125,8002
20.0625,80.875,8002
20.0625,80.9375,8002
20.0625,81.0,8002
20.0625,81.0625,8002
20.0625,81.125,8002
20.0625,81.1875,8002
20.0625,81.25,8002
20.0625,81.3125,8002
20.0625,81.375,8002
20.0,80.5625,8002
20.0,80.625,8002
20.0,80.6875,8002
20.0,80.75,8002
20.0,80.8125,8002
20.0,80.875,8002
20.0,80.9375,8002
20.0,81.0,8002
20.0,81.0625,8002
20.0,81.125,8002
20.0,81.1875,8002
20.0,81.25,8002
19.9375,80.5625,8002
19.9375,80.625,8002
19.9375,80.6875,8002
19.9375,80.75,8002
19.9375,80.8125,8002
19.9375,80.9375,8002
19.9375,81.0,8002
19.9375,81.0625,8002
19.9375,81.125,8002
19.9375,81.1875,8002
19.9375,81.25,8002
19.9375,81.3125,8002
19.875,80.5,8002
19.875,80.5625,8002
19.875,80.625,8002
19.875,80.6875,8002
19.875,80.75,8002
19.875,80.9375,8002
19.875,81.0,8002
19.875,81.0625,8002
19.875,81.125,8002
19.875,81.1875,8002
19.875,81.25,8002
19.875,81.3125,8002
19.875,81.375,8002
19.8125,80.5625,8002
19.8125,80.625,8002
