lat,lng,district_id
13.5,80.0625,31001
13.5,80.25,31001
13.4375,80.0,31001
13.4375,80.0625,31001
13.4375,80.125,31001
13.4375,80.1875,31001
13.4375,80.25,31001
13.4375,80.3125,31001
13.375,80.0,31001
13.375,80.0625,31001
13.375,80.125,31001
13.375,80.1875,31001
13.375,80.25,31001
13.375,80.3125,31001
13.3125,79.4375,31001
13.3125,79.5,31001
13.3125,79.8125,31001
13.3125,79.875,31001
13.3125,79.9375,31001
13.3125,80.0,31001
13.3125,80.0625,31001
13.3125,80.125,31001
13.3125,80.1875,31001
13.3125,80.25,31001
13.3125,80.3125,31001
13.25,79.4375,31001
13.25,79.5,31001
13.25,79.5625,31001
13.25,79.625,31001
13.25,79.6875,31001
13.25,79.8125,31001
13.25,79.875,31001
13.25,79.9375,31001
13.25,80.0,31001
13.25,80.0625,31001
13.25,80.125,31001
13.25,80.1875,31001
13.25,80.25,31001
13.25,80.3125,31001
13.1875,79.4375,31001
13.1875,79.5,31001
13.1875,79.5625,31001
13.1875,79.625,31001
13.1875,79.6875,31001
13.1875,79.75,31001
13.1875,79.8125,31001
13.1875,79.875,31001
13.1875,79.9375,31001
13.1875,80.0,31001
13.1875,80.0625,31001
13.1875,80.125,31001
13.1875,80.1875,31001
13.1875,80.25,31001
13.1875,80.3125,31001
13.125,79.3125,31001
13.125,79.375,31001
13.125,79.4375,31001
13.125,79.75,31001
13.125,79.8125,31001
13.125,79.875,31001
13.125,79.9375,31001
13.125,80.0,31001
13.125,80.0625,31001
13.125,80.125,31001
13.125,80.1875,31001
13.0625,79.75,31001
13.0625,79.8125,31001
13.0625,79.875,31001
13.0625,79.9375,31001
13.0625,80.0,31001
13.0625,80.0625,31001
13.0625,80.125,31001
13.0625,80.1875,31001
13.0,79.8125,31001
13.0,79.875,31001
13.0,79.9375,31001
13.125,80.25,31002
13.0625,80.25,31002
13.0,80.1875,31002
13.0,80.25,31002
12.9375,80.25,31002
12.875,80.1875,31002
12.875,80.25,31002
12.875,77.9375,31003
12.8125,77.875,31003
12.8125,77.9375,31003
12.8125,78.0,31003
12.8125,78.0625,31003
12.75,77.8125,31003
12.75,77.875,31003
12.75,77.9375,31003
12.75,78.0,31003
12.75,78.0625,31003
12.75,78.125,31003
12.75,78.1875,31003
12.6875,77.75,31003
12.6875,77.8125,31003
12.6875,77.875,31003
12.6875,77.9375,31003
12.6875,78.0,31003
12.6875,78.0625,31003
12.6875,78.125,31003
12.6875,78.1875,31003
12.6875,78.25,31003
12.625,77.625,31003
12.625,77.6875,31003
12.625,77.75,31003
12.625,77.8125,31003
12.625,77.875,31003
12.625,77.9375,31003
12.625,78.0,31003
12.625,78.0625,31003
12.625,78.125,31003
12.625,78.1875,31003
12.625,78.25,31003
12.625,78.3125,31003
12.625,78.375,31003
12.5625,77.625,31003
12.5625,77.6875,31003
12.5625,77.75,31003
12.5625,77.8125,31003
12.5625,77.875,31003
12.5625,77.9375,31003
12.5625,78.0,31003
12.5625,78.0625,31003
12.5625,78.125,31003
12.5625,78.1875,31003
12.5625,78.25,31003
12.5625,78.3125,31003
12.5625,78.375,31003
12.5,77.625,31003
12.5,77.6875,31003
12.5,77.75,31003
12.5,77.8125,31003
12.5,77.875,31003
12.5,77.9375,31003
12.5,78.0,31003
12.5,78.0625,31003
12.5,78.125,31003
12.5,78.1875,31003
